Categorie annonce;Titre;Lieu;Prix;Chambres;Date brute;Date estimee;Type logement;Standing;Prix numerique;Chambres numeriques;Date NLP;Jours depuis publication;Annee publication;Mois publication;Jour publication;Quartier nettoye;Latitude;Longitude
Appartement;F4 Haut Standing;Ouakam;1 000 000 F Cfa;3 chambre;11. déc. '25, 14:32;2025-12-11;F4;Luxe;1000000;3.0;2025-12-11;105;2025;12;11;Ouakam;14.7247367;-17.4850662
Appartement;Appartement Neuf et Spacieux à Vdn Mourtada;VDN;650 000 F Cfa;3 chambre;11. déc. '25, 13:38;2025-12-11;Appartement;Standard;650000;3.0;2025-12-11;105;2025;12;11;VDN;14.7842013;-17.3936821
Appartement;Appartement neuf à louer à Mermoz El Tonn 3 chambres;Mermoz;900 000 F Cfa;3 chambre;11. déc. '25, 11:44;2025-12-11;Chambre;Standard;900000;3.0;2025-12-11;105;2025;12;11;Mermoz;14.7074454;-17.474397
Appartement;Mermoz deux chambres salon à louer;Sacré-cœur;400 000 F Cfa;2 chambre;22. déc. '25, 15:08;2025-12-22;Chambre;Standard;400000;2.0;2025-12-22;94;2025;12;22;Sacré-Cœur;14.7114619;-17.4688689
Appartement;Appartement aux Almadies;Almadies;850 000 F Cfa;3 chambre;11. déc. '25, 09:08;2025-12-11;Appartement;Standard;850000;3.0;2025-12-11;105;2025;12;11;Almadies;14.7441857;-17.5175251
Appartement;Appartement 4 chambres 2 salon corniche Ouakan;Ouakam;2 000 000 F Cfa;4 chambre;10. déc. '25, 18:55;2025-12-10;Chambre;Standard;2000000;4.0;2025-12-10;106;2025;12;10;Ouakam;14.7247367;-17.4850662
Appartement;Appartement de 2 chambres;Nord foire;300 000 F Cfa;2 chambre;10. déc. '25, 17:21;2025-12-10;Chambre;Standard;300000;2.0;2025-12-10;106;2025;12;10;Nord Foire;14.7526822;-17.4601185
Appartement;Studio à louer à la cité LSS;Parcelles Assainies;185 000 F Cfa;1 chambre;10. déc. '25, 15:24;2025-12-10;Studio;Standard;185000;1.0;2025-12-10;106;2025;12;10;Parcelles Assainies;14.7594072;-17.4384546
Appartement;Appartements Cité Djily Mbaye Diamalaye;Djily mbaye;450 000 F Cfa;3 chambre;10. déc. '25, 13:44;2025-12-10;Appartement;Standard;450000;3.0;2025-12-10;106;2025;12;10;Djily Mbaye;14.7613468;-17.4576173
Appartement;Appartements Haut standing Liberté 6 - 2 voies;Liberte 6;725 000 F Cfa;3 chambre;3. mars, 21:10;2026-03-03;Appartement;Luxe;725000;3.0;2026-03-03;23;2026;3;3;Liberte 6;14.7310352;-17.4610459
Appartement;Villa de haut standing à louer aux Mamelles;Mamelles;1 800 000 F Cfa;7 chambre;10. déc. '25, 10:46;2025-12-10;Villa;Luxe;1800000;7.0;2025-12-10;106;2025;12;10;Mamelles;14.7311563;-17.5003005
Appartement;Appartement à louer;Hlm;400 000 F Cfa;3 chambre;10. déc. '25, 10:12;2025-12-10;Appartement;Standard;400000;3.0;2025-12-10;106;2025;12;10;Hlm;14.7100734;-17.4441806
Appartement;Studio à Ouest Foire;Ouest foire;210 000 F Cfa;1 chambre;26. janv., 22:44;2026-01-26;Studio;Standard;210000;1.0;2026-01-26;59;2026;1;26;Ouest Foire;14.7493864;-17.4702084
Appartement;Bel appartement F4 a Sacré cœur derrière GOOD RED;Sacré-cœur;425 000 F Cfa;3 chambre;9. déc. '25, 16:11;2025-12-09;F4;Standard;425000;3.0;2025-12-09;107;2025;12;9;Sacré-Cœur;14.7114619;-17.4688689
Appartement;Bel appartement sur la corniche de Fann;Fann;2 800 000 F Cfa;3 chambre;9. déc. '25, 11:00;2025-12-09;Appartement;Standard;2800000;3.0;2025-12-09;107;2025;12;9;Fann;14.690791;-17.4665592
Appartement;Appartement meublé de type F2 à louer à Ngor almadies;Almadies;850 000 F Cfa;1 chambre;9. déc. '25, 10:58;2025-12-09;F2;Meuble;850000;1.0;2025-12-09;107;2025;12;9;Almadies;14.7441857;-17.5175251
Appartement;APPARTEMENT À LOUER MAMELLES MONUMENT;Mamelles;280 000 F Cfa;2 chambre;9. déc. '25, 10:33;2025-12-09;Appartement;Standard;280000;2.0;2025-12-09;107;2025;12;9;Mamelles;14.7311563;-17.5003005
Appartement;Appartement neuf;Dakar;700 000 F Cfa;3 chambre;9. déc. '25, 08:52;2025-12-09;Appartement;Standard;700000;3.0;2025-12-09;107;2025;12;9;Dakar;14.693425;-17.447938
Appartement;Appartement F3 à louer Mamelles;Mamelles;275 000 F Cfa;2 chambre;9. déc. '25, 08:49;2025-12-09;F3;Standard;275000;2.0;2025-12-09;107;2025;12;9;Mamelles;14.7311563;-17.5003005
Appartement;Appartements Triplexe Virage;Virage;1 150 000 F Cfa;3 chambre;2. déc. '25, 12:02;2025-12-02;Appartement;Standard;1150000;3.0;2025-12-02;114;2025;12;2;Virage;14.7549112;-17.4955253
Appartement;Appartement RDC de standing à louer – Fann Résidence;Fann;1 800 000 F Cfa;3 chambre;26. janv., 15:04;2026-01-26;Appartement;Standard;1800000;3.0;2026-01-26;59;2026;1;26;Fann;14.690791;-17.4665592
Appartement;Appartement spacieux à Golf;Golf;180 000 F Cfa;2 chambre;9. mars, 22:09;2026-03-09;Appartement;Standard;180000;2.0;2026-03-09;17;2026;3;9;Golf;14.76719;-17.4136087
Appartement;Appartement spécieux et de standing à louer;Ngor;932 400 F Cfa;3 chambre;8. déc. '25, 11:35;2025-12-08;Appartement;Standard;932400;3.0;2025-12-08;108;2025;12;8;Ngor;14.7487915;-17.5149607
Appartement;Appartements à Louer - Ouakam;Ouakam;300 000 F Cfa;2 chambre;8. déc. '25, 10:52;2025-12-08;Appartement;Standard;300000;2.0;2025-12-08;108;2025;12;8;Ouakam;14.7247367;-17.4850662
Appartement;Appartement Triplex à louer au Virage;Virage;1 200 000 F Cfa;3 chambre;8. déc. '25, 10:17;2025-12-08;Appartement;Standard;1200000;3.0;2025-12-08;108;2025;12;8;Virage;14.7549112;-17.4955253
Appartement;Appartements neufs à louer aux Almadies;Almadies;1 500 000 F Cfa;3 chambre;8. déc. '25, 10:37;2025-12-08;Appartement;Standard;1500000;3.0;2025-12-08;108;2025;12;8;Almadies;14.7441857;-17.5175251
Appartement;Superbe F3 à louer au Point E;Point-e;1 200 000 F Cfa;;8. déc. '25, 10:17;2025-12-08;F3;Standard;1200000;3.0;2025-12-08;108;2025;12;8;Point E;14.6964782;-17.4641817
Appartement;Appartement F4 meublé à louer aux Almadies;Almadies;2 000 000 F Cfa;;8. déc. '25, 10:17;2025-12-08;F4;Meuble;2000000;4.0;2025-12-08;108;2025;12;8;Almadies;14.7441857;-17.5175251
Appartement;Appartement à louer a Mermoz;Mermoz;600 000 F Cfa;3 chambre;30. déc. '25, 17:19;2025-12-30;Appartement;Standard;600000;3.0;2025-12-30;86;2025;12;30;Mermoz;14.7074454;-17.474397
Appartement;F4 cité keur gorgui;Cité keur gorgui;700 000 F Cfa;3 chambre;10. déc. '25, 21:47;2025-12-10;F4;Standard;700000;3.0;2025-12-10;106;2025;12;10;Cite Keur Gorgui;14.7116889;-17.4687165
Appartement;À louer un appart RDC aux mamelles;Mamelles;500 000 F Cfa;3 chambre;6. déc. '25, 13:00;2025-12-06;Appartement;Standard;500000;3.0;2025-12-06;110;2025;12;6;Mamelles;14.7311563;-17.5003005
Appartement;Appartement Meublé à louer;Zac Mbao;350 000 F Cfa;2 chambre;6. déc. '25, 12:15;2025-12-06;Appartement;Meuble;350000;2.0;2025-12-06;110;2025;12;6;ZAC Mbao;14.7304126;-17.3021447
Appartement;Appartement à louer pres du lycee Mermoz;Ouakam;320 000 F Cfa;2 chambre;15. déc. '25, 16:31;2025-12-15;Appartement;Standard;320000;2.0;2025-12-15;101;2025;12;15;Ouakam;14.7247367;-17.4850662
Appartement;Almadie Magnifiques à appartement vue sur mer;Almadies;1 700 000 F Cfa;3 chambre;10. déc. '25, 00:19;2025-12-10;Appartement;Standard;1700000;3.0;2025-12-10;106;2025;12;10;Almadies;14.7441857;-17.5175251
Appartement;Appartement penthouse F5 à louer au point e;Point-e;3 000 000 F Cfa;4 chambre;5. déc. '25, 18:04;2025-12-05;Penthouse;Luxe;3000000;4.0;2025-12-05;111;2025;12;5;Point E;14.6964782;-17.4641817
Appartement;Corniche fan résidence 4 chambres 2 em étage;Fann;2 800 000 F Cfa;4 chambre;25. janv., 16:01;2026-01-25;Chambre;Standard;2800000;4.0;2026-01-25;60;2026;1;25;Fann;14.690791;-17.4665592
Appartement;Bel appartement a louer a Sicap Dieupeul;Dieuppeul;550 000 F Cfa;3 chambre;5. déc. '25, 16:51;2025-12-05;Appartement;Standard;550000;3.0;2025-12-05;111;2025;12;5;Dieuppeul;14.7198137;-17.4532312
Appartement;Bel appartement à louer;Mermoz;900 000 F Cfa;3 chambre;7. févr., 18:57;2026-02-07;Appartement;Standard;900000;3.0;2026-02-07;47;2026;2;7;Mermoz;14.7074454;-17.474397
Appartement;Appartement F5 à louer aux Almadies;Almadies;1 200 000 F Cfa;;5. déc. '25, 12:06;2025-12-05;F5;Standard;1200000;5.0;2025-12-05;111;2025;12;5;Almadies;14.7441857;-17.5175251
Appartement;Appartements à louer aux Almadies;Almadies;1 500 000 F Cfa;;5. déc. '25, 12:05;2025-12-05;Appartement;Standard;1500000;;2025-12-05;111;2025;12;5;Almadies;14.7441857;-17.5175251
Appartement;Magasin à louer;Almadies 2;400 000 F Cfa;;5. déc. '25, 09:58;2025-12-05;Appartement;Standard;400000;;2025-12-05;111;2025;12;5;Almadies 2;14.7397763;-17.4730816
Appartement;Appartement F3 à louer à la cité Biagui Yoff virage;Yoff;300 000 F Cfa;2 chambre;4. déc. '25, 23:16;2025-12-04;F3;Standard;300000;2.0;2025-12-04;112;2025;12;4;Yoff;14.7603583;-17.468149
Appartement;Propriété commerciale à Sipres (bordure de route);VDN;466 000 F Cfa;3 chambre;4. déc. '25, 13:52;2025-12-04;Appartement;Standard;466000;3.0;2025-12-04;112;2025;12;4;VDN;14.7842013;-17.3936821
Appartement;Ref_2891_SEY Appartement à louer au Point E;Point-e;1 000 000 F Cfa;3 chambre;4. déc. '25, 13:35;2025-12-04;Appartement;Standard;1000000;3.0;2025-12-04;112;2025;12;4;Point E;14.6964782;-17.4641817
Appartement;Penthouss 5 chambres louer à fan hock vue mer;Fann Hock;3 000 000 F Cfa;5 chambre;4. mars, 17:17;2026-03-04;Chambre;Standard;3000000;5.0;2026-03-04;22;2026;3;4;Fann Hock;14.6801353;-17.4628058
Appartement;Appartement à louer vue sur mer;Corniche;1 500 000 F Cfa;4 chambre;3. déc. '25, 16:04;2025-12-03;Appartement;Standard;1500000;4.0;2025-12-03;113;2025;12;3;Corniche;14.703011;-17.4789332
Appartement;Appartement à louer à Hann Marinass;Hann marinas;900 000 F Cfa;3 chambre;3. déc. '25, 15:21;2025-12-03;Appartement;Standard;900000;3.0;2025-12-03;113;2025;12;3;Hann Marinas;14.7079896;-17.4294692
Appartement;APPARTEMENT à LOUER à YOFF BIAGUI;Yoff;500 000 F Cfa;3 chambre;3. déc. '25, 15:20;2025-12-03;Appartement;Standard;500000;3.0;2025-12-03;113;2025;12;3;Yoff;14.7603583;-17.468149
Appartement;Appartement de 04 chambres + salon à Mermoz;Mermoz;750 000 F Cfa;;26. janv., 22:47;2026-01-26;Chambre;Standard;750000;1.0;2026-01-26;59;2026;1;26;Mermoz;14.7074454;-17.474397
Appartement;Lumineux F3 vue mer Waterfront;Mermoz;1 500 000 F Cfa;2 chambre;8. déc. '25, 12:36;2025-12-08;F3;Standard;1500000;2.0;2025-12-08;108;2025;12;8;Mermoz;14.7074454;-17.474397
Appartement;Appertement à louer à la cité ataya;Cite Mixta;550 000 F Cfa;4 chambre;3. déc. '25, 13:08;2025-12-03;Appartement;Standard;550000;4.0;2025-12-03;113;2025;12;3;Cite Mixta;14.7481314;-17.4557184
Appartement;VILLA R+1 A MBAO VILLENEUVE;Mbao;500 000 F Cfa;3 chambre;3. déc. '25, 13:06;2025-12-03;Villa;Standard;500000;3.0;2025-12-03;113;2025;12;3;Mbao;14.7394106;-17.3177885
Appartement;🌟 APPARTEMENT F4 HAUT STANDING – ALMADIES 🌟;Almadies;750 000 F Cfa;3 chambre;3. déc. '25, 12:52;2025-12-03;F4;Luxe;750000;3.0;2025-12-03;113;2025;12;3;Almadies;14.7441857;-17.5175251
Appartement;Appartement aux hlm grand yoff;Hlm grand-yoff;280 000 F Cfa;2 chambre;3. déc. '25, 12:29;2025-12-03;Appartement;Standard;280000;2.0;2025-12-03;113;2025;12;3;HLM Grand Yoff;14.7413724;-17.455863
Appartement;Appartement à ouest foire;Ouest foire;350 000 F Cfa;3 chambre;3. déc. '25, 12:21;2025-12-03;Appartement;Standard;350000;3.0;2025-12-03;113;2025;12;3;Ouest Foire;14.7493864;-17.4702084
Appartement;APPARTEMENT F3 - MERMOZ SOTRAC;Mermoz;500 000 F Cfa;2 chambre;3. déc. '25, 12:04;2025-12-03;F3;Standard;500000;2.0;2025-12-03;113;2025;12;3;Mermoz;14.7074454;-17.474397
Appartement;Appartement F3 a louer Mamelles;Mamelles;500 000 F Cfa;2 chambre;15. déc. '25, 16:46;2025-12-15;F3;Standard;500000;2.0;2025-12-15;101;2025;12;15;Mamelles;14.7311563;-17.5003005
Appartement;Appartement F3 à louer au point e;Point-e;850 000 F Cfa;2 chambre;2. déc. '25, 17:20;2025-12-02;F3;Standard;850000;2.0;2025-12-02;114;2025;12;2;Point E;14.6964782;-17.4641817
Appartement;APPARTEMENT SACRÉ COEUR 3;Sacré-cœur;450 000 F Cfa;4 chambre;2. déc. '25, 13:50;2025-12-02;Appartement;Standard;450000;4.0;2025-12-02;114;2025;12;2;Sacré-Cœur;14.7114619;-17.4688689
Appartement;APPARTEMENT GRAND STANDING À LOUER ALMADIES;Almadies;1 000 000 F Cfa;3 chambre;2. déc. '25, 13:15;2025-12-02;Appartement;Standard;1000000;3.0;2025-12-02;114;2025;12;2;Almadies;14.7441857;-17.5175251
Appartement;F4 Haut Standing aux Almadies;Sicap foire;1 000 000 F Cfa;;2. déc. '25, 12:22;2025-12-02;F4;Luxe;1000000;4.0;2025-12-02;114;2025;12;2;Sicap Foire;14.7413339;-17.4652931
Appartement;Appartement grand standing à louer à Fann Résidence;Fann;2 000 000 F Cfa;3 chambre;2. déc. '25, 09:52;2025-12-02;Appartement;Standard;2000000;3.0;2025-12-02;114;2025;12;2;Fann;14.690791;-17.4665592
Appartement;Appartement à louer Dakar Yoff;Yoff;350 000 F Cfa;3 chambre;2. déc. '25, 09:06;2025-12-02;Appartement;Standard;350000;3.0;2025-12-02;114;2025;12;2;Yoff;14.7603583;-17.468149
Appartement;Appartement Neuf meublé haut standing;Ouakam;50 000 F Cfa;1 chambre;2. déc. '25, 09:05;2025-12-02;Appartement;Luxe;50000;1.0;2025-12-02;114;2025;12;2;Ouakam;14.7247367;-17.4850662
Appartement;Appartement neuf de 3 chambres à louer – 2e étage;Liberte 6 extension;650 000 F Cfa;3 chambre;1. déc. '25, 17:14;2025-12-01;Chambre;Standard;650000;3.0;2025-12-01;115;2025;12;1;Liberte 6 Extension;14.7334942;-17.4671607
Appartement;Appartement à louer sur Mermoz;Mermoz;1 600 000 F Cfa;3 chambre;1. déc. '25, 16:43;2025-12-01;Appartement;Standard;1600000;3.0;2025-12-01;115;2025;12;1;Mermoz;14.7074454;-17.474397
Appartement;Appartement à louer à Mermoz;Mermoz;1 500 000 F Cfa;3 chambre;1. déc. '25, 16:18;2025-12-01;Appartement;Standard;1500000;3.0;2025-12-01;115;2025;12;1;Mermoz;14.7074454;-17.474397
Appartement;Ref_2849_PL Appartement à louer à Dakar plateau;Plateau;1 000 000 F Cfa;3 chambre;1. déc. '25, 16:10;2025-12-01;Appartement;Standard;1000000;3.0;2025-12-01;115;2025;12;1;Plateau;14.6768175;-17.4392915
Appartement;Appartements à louer au Virage;Virage;1 500 000 F Cfa;3 chambre;1. déc. '25, 15:46;2025-12-01;Appartement;Standard;1500000;3.0;2025-12-01;115;2025;12;1;Virage;14.7549112;-17.4955253
Appartement;Appartement à louer aux mamelles;Mamelles;250 000 F Cfa;2 chambre;1. déc. '25, 13:21;2025-12-01;Appartement;Standard;250000;2.0;2025-12-01;115;2025;12;1;Mamelles;14.7311563;-17.5003005
Appartement;Bel appartement neuf aux Almadies Socabeg;Almadies;425 000 F Cfa;2 chambre;1. déc. '25, 13:19;2025-12-01;Appartement;Standard;425000;2.0;2025-12-01;115;2025;12;1;Almadies;14.7441857;-17.5175251
Appartement;APPARTEMENT F3 A LOUER EN CENTRE VILLE;Plateau;1 000 000 F Cfa;;1. déc. '25, 12:09;2025-12-01;F3;Standard;1000000;3.0;2025-12-01;115;2025;12;1;Plateau;14.6768175;-17.4392915
Appartement;Appartement à louer à la cité Mixa;Cite Mixta;230 000 F Cfa;;1. déc. '25, 11:53;2025-12-01;Appartement;Standard;230000;;2025-12-01;115;2025;12;1;Cite Mixta;14.7481314;-17.4557184
Appartement;Appartement 03 chambres + salon à Sacré Cœur 3;Sacré-cœur;550 000 F Cfa;3 chambre;vendredi, 15:32;2026-03-20;Chambre;Standard;550000;3.0;2026-03-20;6;2026;3;20;Sacré-Cœur;14.7114619;-17.4688689
Appartement;A LOUER UN APPT DE 04 CH SALON;Cité keur gorgui;450 000 F Cfa;4 chambre;26. janv., 20:48;2026-01-26;Appartement;Standard;450000;4.0;2026-01-26;59;2026;1;26;Cite Keur Gorgui;14.7116889;-17.4687165
Appartement;Appartement F5 à louer aux almadies route du King Fahd;Almadies;2 000 000 F Cfa;4 chambre;1. déc. '25, 00:11;2025-12-01;F5;Standard;2000000;4.0;2025-12-01;115;2025;12;1;Almadies;14.7441857;-17.5175251
Appartement;Somptueux studio F2 séparé haut standing à louer à Fass;Fass;265 000 F Cfa;1 chambre;19. déc. '25, 11:04;2025-12-19;F2;Luxe;265000;1.0;2025-12-19;97;2025;12;19;Fass;14.6882763;-17.4553657
Appartement;À louer 2 apparts aux Mamelles;Mamelles;375 000 F Cfa;2 chambre;30. nov. '25, 15:27;2025-11-30;Appartement;Standard;375000;2.0;2025-11-30;116;2025;11;30;Mamelles;14.7311563;-17.5003005
Appartement;Apparemment à louer a fan résidence 4 chambres;Fann;3 300 000 F Cfa;4 chambre;30. nov. '25, 08:54;2025-11-30;Chambre;Standard;3300000;4.0;2025-11-30;116;2025;11;30;Fann;14.690791;-17.4665592
Appartement;Appartement F6 terrasse privé à Louer Fann Residence;Fann;2 500 000 F Cfa;4 chambre;29. nov. '25, 16:00;2025-11-29;F6;Standard;2500000;4.0;2025-11-29;117;2025;11;29;Fann;14.690791;-17.4665592
Appartement;Appartement meublé à louer, longue durée;Point-e;1 100 000 F Cfa;3 chambre;30. nov. '25, 15:13;2025-11-30;Appartement;Meuble;1100000;3.0;2025-11-30;116;2025;11;30;Point E;14.6964782;-17.4641817
Appartement;Appartements à louer aux Maristes;Hann maristes;325 000 F Cfa;;Hier, 12:16;2026-03-25;Appartement;Standard;325000;;2026-03-25;1;2026;3;25;Hann Maristes;14.7302558;-17.432528
Appartement;APPARTEMENT F4 VUE SUR MER AUX ALMADIES;Almadies;1 400 000 F Cfa;3 chambre;29. nov. '25, 11:49;2025-11-29;F4;Standard;1400000;3.0;2025-11-29;117;2025;11;29;Almadies;14.7441857;-17.5175251
Appartement;Corniche appartement à louer a fan résidence;Fann;3 000 000 F Cfa;3 chambre;29. nov. '25, 08:56;2025-11-29;Appartement;Standard;3000000;3.0;2025-11-29;117;2025;11;29;Fann;14.690791;-17.4665592
Appartement;Magnifique duplex vue mer corniche Almadies;Almadies;2 300 000 F Cfa;;29. janv., 15:16;2026-01-29;Duplex;Standard;2300000;;2026-01-29;56;2026;1;29;Almadies;14.7441857;-17.5175251
Appartement;Appartement F4 à louer Aux Mamelles;Mamelles;850 000 F Cfa;3 chambre;28. nov. '25, 17:23;2025-11-28;F4;Standard;850000;3.0;2025-11-28;118;2025;11;28;Mamelles;14.7311563;-17.5003005
Appartement;Joli appartement en ville;Plateau;500 000 F Cfa;2 chambre;28. nov. '25, 17:17;2025-11-28;Appartement;Standard;500000;2.0;2025-11-28;118;2025;11;28;Plateau;14.6768175;-17.4392915
Appartement;Appartement spacieux de 4 chambres à louer – 2e étage;Sacré-cœur;850 000 F Cfa;4 chambre;28. nov. '25, 16:54;2025-11-28;Chambre;Standard;850000;4.0;2025-11-28;118;2025;11;28;Sacré-Cœur;14.7114619;-17.4688689
Appartement;Appartement de 2 chambres salon à Keur Ndiaye Lo;Keur ndiaye lô;160 000 F Cfa;2 chambre;28. nov. '25, 16:52;2025-11-28;Chambre;Standard;160000;2.0;2025-11-28;118;2025;11;28;Keur Ndiaye Lô;14.743114;-17.243779
Appartement;Studio à louer – Ouest Foire;Ouest foire;270 000 F Cfa;1 chambre;28. nov. '25, 16:45;2025-11-28;Studio;Standard;270000;1.0;2025-11-28;118;2025;11;28;Ouest Foire;14.7493864;-17.4702084
Appartement;Appartement à louer aux Almadies Zone de recasement;Almadies;750 000 F Cfa;3 chambre;28. nov. '25, 16:15;2025-11-28;Appartement;Standard;750000;3.0;2025-11-28;118;2025;11;28;Almadies;14.7441857;-17.5175251
Appartement;Superbe appartement F4 semi équipée a louer wakam;Ouakam;400 000 F Cfa;4 chambre;2. déc. '25, 13:17;2025-12-02;F4;Meuble;400000;4.0;2025-12-02;114;2025;12;2;Ouakam;14.7247367;-17.4850662
Appartement;Appartement F3 / 2 chambres salon à louer;Cité keur gorgui;600 000 F Cfa;2 chambre;28. nov. '25, 13:44;2025-11-28;Chambre;Standard;600000;2.0;2025-11-28;118;2025;11;28;Cite Keur Gorgui;14.7116889;-17.4687165
Appartement;Appartement à louer aux Almadies;Almadies;600 000 F Cfa;3 chambre;28. nov. '25, 13:03;2025-11-28;Appartement;Standard;600000;3.0;2025-11-28;118;2025;11;28;Almadies;14.7441857;-17.5175251
Appartement;Très bel appartement meublé au Plateau;Plateau;850 000 F Cfa;2 chambre;28. nov. '25, 12:57;2025-11-28;Appartement;Meuble;850000;2.0;2025-11-28;118;2025;11;28;Plateau;14.6768175;-17.4392915
Appartement;Appartement à louer à Mermoz derrière Elton;Mermoz;900 000 F Cfa;3 chambre;Aujourd'hui, 13:30;2026-03-26;Appartement;Standard;900000;3.0;2026-03-26;0;2026;3;26;Mermoz;14.7074454;-17.474397
Appartement;Appartement à louer au Virage;Virage;550 000 F Cfa;3 chambre;28. nov. '25, 10:35;2025-11-28;Appartement;Standard;550000;3.0;2025-11-28;118;2025;11;28;Virage;14.7549112;-17.4955253
Appartement;Appartement à louer Dakar Virage;Virage;700 000 F Cfa;3 chambre;28. nov. '25, 08:57;2025-11-28;Appartement;Standard;700000;3.0;2025-11-28;118;2025;11;28;Virage;14.7549112;-17.4955253
Appartement;Sacré cœur 3 appartements à louer derrière pape diob;Sacré-cœur;650 000 F Cfa;3 chambre;3. déc. '25, 20:58;2025-12-03;Appartement;Standard;650000;3.0;2025-12-03;113;2025;12;3;Sacré-Cœur;14.7114619;-17.4688689
Appartement;Appartement F4 dans un immeuble de grand standing;Mamelles;650 000 F Cfa;3 chambre;9. déc. '25, 12:29;2025-12-09;F4;Meuble;650000;3.0;2025-12-09;107;2025;12;9;Mamelles;14.7311563;-17.5003005
Appartement;Superbe appartements de Type F4 et F3 à louer;Cité keur gorgui;650 000 F Cfa;3 chambre;27. nov. '25, 16:01;2025-11-27;F4;Standard;650000;3.0;2025-11-27;119;2025;11;27;Cite Keur Gorgui;14.7116889;-17.4687165
Appartement;Appartement à louer;Ngor;300 000 F Cfa;;27. nov. '25, 15:50;2025-11-27;Appartement;Standard;300000;;2025-11-27;119;2025;11;27;Ngor;14.7487915;-17.5149607
Appartement;Bon standing fonctionnel bien situé 3 chambres;Mamelles;350 000 F Cfa;3 chambre;27. nov. '25, 15:11;2025-11-27;Chambre;Standard;350000;3.0;2025-11-27;119;2025;11;27;Mamelles;14.7311563;-17.5003005
Appartement;Appartement 3 chambres salon Mamelles Extension;Mamelles;400 000 F Cfa;3 chambre;27. nov. '25, 14:28;2025-11-27;Chambre;Standard;400000;3.0;2025-11-27;119;2025;11;27;Mamelles;14.7311563;-17.5003005
Appartement;Appartement 2 chambres salon Mamelles Extension;Mamelles;300 000 F Cfa;2 chambre;27. nov. '25, 14:25;2025-11-27;Chambre;Standard;300000;2.0;2025-11-27;119;2025;11;27;Mamelles;14.7311563;-17.5003005
Appartement;F3 A LOUER AUX ALMADIES SUR LA ROUTE DU KING FAHD;Almadies;1 500 000 F Cfa;;27. nov. '25, 12:03;2025-11-27;F3;Standard;1500000;3.0;2025-11-27;119;2025;11;27;Almadies;14.7441857;-17.5175251
